,all_day,close_date,close_time_h,close_time_i,close_time_s,companyNM,content_type,cycle,cycle_day,cycle_week,duration,for_tag,id,is_live,link,lite_archives_id,lite_archives_name,name,one_play,open_date,open_loop,open_time_h,open_time_i,open_time_s,play_mode,play_speed,play_time,play_time_h,play_time_i,play_time_s,play_time_unit,schedule_head_id,select_style_id,source,start,style,style_name,text_content,thumbnail,type,video_id,video_source,video_title,week
793,,,,,,Videopro,3,,,,43.0,1,2607,,,['17603'],Coriomaster Edge Blend.mp4,All device,1,,,,,,,,,0,0,0,,,,0,,,,,,3,,,,
794,,,,,,SARCO OMAN,1,,,,,1,3028,,,,,All device,,,,,,,2.0,,10,,,,i,,5721,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Hi welcome to Mazoon College Oman ,,1,,,,
795,,,,,,SARCO OMAN,1,,,,,1,3028,,,,,All device,,,,,,,2.0,,10,,,,i,,5721,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,"Hello Welcome to Oman, Make sure you visit the famous tourist places in Oman...",,1,,,,
796,,,14,30,0,CAC,3,,,,354.0,0,6560,False,https://www.youtube.com/watch?v=I3G5sdUUd1Y,[],,R3,,2019-08-26,,14,15,0,,,,,,,,,,1,0.0,,,,https://i.ytimg.com/vi/I3G5sdUUd1Y/mqdefault.jpg,3,I3G5sdUUd1Y,,Calling to Say Thank You | The Science of Happiness,
797,,,14,30,0,CAC,3,,,,601.0,0,6560,False,https://youtu.be/4W4xkAQlyPM,[],,R3,,2019-08-26,,14,12,0,,,,,,,,,,1,0.0,,,,https://i.ytimg.com/vi/4W4xkAQlyPM/mqdefault.jpg,3,4W4xkAQlyPM,,W7 Notices 2019,
798,,,,,,CAC,3,,,,601.0,0,6560,False,https://youtu.be/4W4xkAQlyPM,[],,R3,1,,,,,,,,,0,0,0,,,,1,0.0,,,,https://i.ytimg.com/vi/4W4xkAQlyPM/mqdefault.jpg,3,4W4xkAQlyPM,,W7 Notices 2019,
799,,,9,0,0,CAC,3,,,,601.0,1,3047,False,https://youtu.be/4W4xkAQlyPM,[],,Year 7,,2019-08-27,,8,34,0,,,,,,,,34880,,1,0.0,,,,https://i.ytimg.com/vi/4W4xkAQlyPM/mqdefault.jpg,3,4W4xkAQlyPM,,W7 Notices 2019,
800,,,9,0,0,CAC,3,,,,601.0,1,3047,False,https://youtu.be/4W4xkAQlyPM,[],,Year 7,,2019-08-27,,8,34,0,,,,,,,,,,1,0.0,,,,https://i.ytimg.com/vi/4W4xkAQlyPM/mqdefault.jpg,3,4W4xkAQlyPM,,W7 Notices 2019,
801,,,9,0,0,CAC,3,,,,601.0,0,6564,False,https://youtu.be/4W4xkAQlyPM,[],,R6,,2019-08-28,,8,34,0,,,,,,,,,,1,0.0,,,,https://i.ytimg.com/vi/4W4xkAQlyPM/mqdefault.jpg,3,4W4xkAQlyPM,,W7 Notices 2019,
802,,,9,0,0,CAC,3,,,,601.0,1,3047,False,https://youtu.be/4W4xkAQlyPM,[],,Year 7,,2019-08-27,,8,34,0,,,,,,,,,,1,0.0,,,,https://i.ytimg.com/vi/4W4xkAQlyPM/mqdefault.jpg,3,4W4xkAQlyPM,,W7 Notices 2019,
803,,,,,,BG Innovations,1,,,,,1,1911,,,,,All device,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":""3"",""font_color"":""#ffff00"",""background_color"":""#ffff0000"",""scroll_direction"":""left""}",Notice_2,Hello,,1,,,,
804,,,,,,BG Innovations,1,,,,,1,1911,,,,,All device,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":""3"",""font_color"":""#ffff00"",""background_color"":""#ffff0000"",""scroll_direction"":""left""}",Notice_2,This awesome!,,1,,,,
805,,,,,,Robert College,2,,,,10.0,0,6646,,,"['17750', '17751']","2019, 14.6_Page_1.jpg, 2019, 14.6_Page_2.jpg",Mitchell Lab,1,,,,,,,5,,0,0,0,,,,,,,,,,2,,,,
806,,,,,,Robert College,1,,,,,0,6646,,,,,Mitchell Lab,,,,,,,1.0,,10,,,,i,,2967,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,sdasdasdasd,,1,,,,
807,,,,,,Robert College,2,,,,5.0,0,6646,,,['17751'],"2019, 14.6_Page_2.jpg",Mitchell Lab,1,,,,,,,5,,0,0,0,,,,,,,,,,2,,,,
808,,,,,,Robert College,2,,,,10.0,0,6646,,,"['17750', '17751']","2019, 14.6_Page_1.jpg, 2019, 14.6_Page_2.jpg",Mitchell Lab,1,,,,,,,5,,0,0,0,,,,,,,,,,2,,,,
809,,,,,,Robert College,2,,,,20.0,0,6646,,,"['17750', '17751']","2019, 14.6_Page_1.jpg, 2019, 14.6_Page_2.jpg",Mitchell Lab,0,,,,,,,10,,0,0,50,,,,,,,,,,2,,,,
810,,,,,,Robert College,1,,,,,0,6646,,,,,Mitchell Lab,,,,,,,2.0,,10,,,,i,,2968,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,aaaaa,,1,,,,
811,,,,,,Robert College,1,,,,,0,6646,,,,,Mitchell Lab,,,,,,,1.0,,10,,,,i,,2967,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,bbbbbb,,1,,,,
812,,,,,,Robert College,1,,,,,0,6646,,,,,Mitchell Lab,,,,,,,1.0,,10,,,,i,,2967,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,bbbb,,1,,,,
813,,,,,,Robert College,1,,,,,0,6646,,,,,Mitchell Lab,,,,,,,1.0,,10,,,,i,,2967,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,mmmmmm,,1,,,,
814,,,,,,Robert College,2,,,,55.0,0,6646,,,"['17750', '17751', '17753', '17754', '17755', '17756', '17757', '17758', '17759', '17760', '17761']","2019, 14.6_Page_1.jpg, 2019, 14.6_Page_2.jpg, 2019, 17.5_Page_3.jpg, 2019, 17.5_Page_4.jpg, 2019, 17.5_Page_1.jpg, 2019, 17.5_Page_2.jpg, 2019, 22.5.2_Page_4.jpg, 2019, 22.5.2_Page_1.jpg, 2019, 22.5.2_Page_2.jpg, 2019, 22.5.2_Page_3.jpg, 2019, 22.5.2.jpg",Mitchell Lab,0,,,,,,,5,,0,10,0,,,,,,,,,,2,,,,
815,,,,,,Robert College,1,,,,,0,6646,,,,,Mitchell Lab,,,,,,,1.0,,1,,,,i,,2967,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,sadasdasd,,1,,,,
816,,,,,,Robert College,2,,,,20.0,0,6646,,,"['17753', '17754']","2019, 17.5_Page_3.jpg, 2019, 17.5_Page_4.jpg",Mitchell Lab,0,,,,,,,10,,0,2,0,,,,,,,,,,2,,,,
817,,,,,,iClass Canada,1,,,,,1,2389,,,,,Tout appareil,,,,,,,2.0,,10,,,,i,,4604,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,test,,1,,,,
818,,,,,,iClass Canada,1,,,,,1,2389,,,,,Tout appareil,,,,,,,2.0,,10,,,,i,,4604,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,test 1,,1,,,,
819,,,,,,CAC,3,,,,601.0,0,6562,False,https://youtu.be/4W4xkAQlyPM,[],,R5,1,,,,,,,,,0,0,0,,,,1,0.0,,,,https://i.ytimg.com/vi/4W4xkAQlyPM/mqdefault.jpg,3,4W4xkAQlyPM,,W7 Notices 2019,
820,,,,,,Nord Anglia Int,1,,,,,1,3057,,,,,All device,,,,,,,1.0,,1,,,,i,,5763,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,Good Morning ,,1,,,,
821,,,,,,CAC,2,,,,3.0,1,3047,,,['17792'],W7.jpg,Year 7,1,,,,,,,3,,0,38,0,,,,,,,,,,2,,,,
822,,,8,43,0,CAC,2,,,,3.0,1,3047,,,['17792'],W7.jpg,Year 7,,2019-08-29,,8,35,0,,3,,,,,,,,,,,,,,2,,,,
823,,,,,,CAC,1,,,,,1,3047,,,,,Year 7,,,,,,,2.0,,7,,,,i,,4680,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,STUDENTS MUST STILL WEAR THEIR FORMAL UNIFORM TO COLLEGE ON MONDAY - YOU WILL BE TOLD DURING PERIOD 1 WHEN YOU HAVE PE,,1,,,,
824,,,,,,CAC,1,,,,,0,6560,,,,,R3,,,,,,,1.0,,10,,,,i,,4679,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,BEN BE QUIET,,1,,,,
825,1,,,,,EASC,1,,,,,0,6666,,,,,AA,,2019-08-29,,,,,1.0,,,,,,,35065,,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,test 2,,1,,,,
826,1,,,,,EASC,1,,,,,0,6666,,,,,AA,,2019-08-29,,,,,1.0,,,,,,,,2625,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,test 1,,1,,,,
827,1,,,,,EASC,1,,,,,0,6666,,,,,AA,,2019-08-29,,,,,1.0,,,,,,,35067,,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,kk,,1,,,,
828,1,,,,,EASC,1,,,,,0,6666,,,,,AA,,2019-08-29,,,,,1.0,,,,,,,,2625,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,kk,,1,,,,
829,1,,,,,EASC,1,,,,,0,6666,,,,,AA,,2019-08-29,,,,,1.0,,,,,,,35067,,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,kk,,1,,,,
830,1,,,,,EASC,1,,,,,0,6666,,,,,AA,,2019-08-29,,,,,1.0,,,,,,,,2625,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,hmguktguky8,,1,,,,
831,,,,,,Robert College,2,,,,70.0,1,1485,,,"['17803', '17804', '17805', '17806', '17807', '17808', '17809']","Screen Shot 2019_08-28 at 09.41.22.png, Screen Shot 2019_08-28 at 09.40.36.png, Screen Shot 2019_08-28 at 09.48.58.png, Screen Shot 2019_08-28 at 09.42.38.png, Screen Shot 2019_08-28 at 09.38.46.png, Screen Shot 2019_08-28 at 09.38.30.png, Screen Shot 2019_08-28 at 09.38.03.png",All device,0,,,,,,,10,,0,20,10,,,,,,,,,,2,,,,
832,,,,,,中平國中,1,,,,,0,6681,,,,,A306,,,,,,,2.0,,10,,,,i,,5861,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,123,,1,,,,
833,,,,,,中平國中,1,,,,,1,3117,,,,,全部設備,,,,,,,2.0,,10,,,,i,,5861,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,"小莊@中平
",,1,,,,
834,,,,,,中平國中,1,,,,,1,3117,,,,,全部設備,,,,,,,2.0,,10,,,,i,,5861,,,"{""font_size"":""3"",""font_color"":""#ff0000"",""background_color"":""#ffff0000"",""scroll_direction"":""left""}",公告2,123456,,1,,,,
835,,,,,,ACTA,1,,,,,0,6682,,,,,6Z-67,,,,,,,2.0,,10,,,,i,,5862,,,"{""font_size"":""2"",""font_color"":""#ff0000"",""background_color"":""#ffffff00"",""scroll_direction"":""left""}",test3,Hallo Acta!,,1,,,,
836,,,,,,ACTA,3,,,,212.0,0,6682,False,https://www.youtube.com/watch?v=jdOii68iIUo,[],,6Z-67,0,,,,,,,,,0,3,32,,,,1,0.0,,,,https://i.ytimg.com/vi/jdOii68iIUo/mqdefault.jpg,3,jdOii68iIUo,,"Folia, Acta: 'Oefenen met tanden boren is een soort spelletje'",
837,,,,,,ACTA,1,,,,,1,3116,,,,,All device,,,,,,,2.0,,10,,,,i,,5862,,,"{""font_size"":""2"",""font_color"":""#ff0000"",""background_color"":""#ffffff00"",""scroll_direction"":""left""}",test3,hhfgg;j,,1,,,,
838,,,,,,中平國中,1,,,,,0,6681,,,,,A306,,,,,,,2.0,,10,,,,i,,5861,,,"{""font_size"":""3"",""font_color"":""#ff0000"",""background_color"":""#ffff0000"",""scroll_direction"":""left""}",公告2,123456,,1,,,,
839,,,,,,中平國中,1,,,,,1,3117,,,,,全部設備,,,,,,,2.0,,10,,,,i,,5861,,,"{""font_size"":""3"",""font_color"":""#ff0000"",""background_color"":""#ffff0000"",""scroll_direction"":""left""}",公告2,123456,,1,,,,
840,,,,,,中平國中,1,,,,,1,3117,,,,,全部設備,,,,,,,1.0,,10,,,,i,,5860,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,123456,,1,,,,
841,,,,,,中平國中,1,,,,,0,6681,,,,,A306,,,,,,,2.0,,10,,,,i,,5861,,,"{""font_size"":""3"",""font_color"":""#ff0000"",""background_color"":""#ffff0000"",""scroll_direction"":""left""}",公告2,test,,1,,,,
842,,,,,,Hogwarts,1,,,,,1,2800,,,,,All device,,,,,,,1.0,,10,,,,i,,5338,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,hello,,1,,,,
