"id";"mct_company_id";"enable_flag";"name";"pairing_code";"nation_region_id";"total_space";"free_space";"created_at";"updated_at";"group";"status";"device_count";"warning_mail";"bdp_keep_last_at";"good_at";"expired_at"
"376";"1116";"Y";"福州新雅图";"XY8A";"45";"2097152";"2097152";"2016-12-26 19:33:10";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-09-06 16:00:18";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"377";"1117";"Y";"永辉上海会员店";"RNNQ";"45";"2097152";"2097152";"2016-12-27 16:00:24";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-08-03 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"378";"1118";"Y";"pt";"VM0O";"45";"2097152";"2097152";"2017-01-03 15:33:30";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-08-10 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"379";"1119";"Y";"ader";"3ZGF";"218";"2097152";"2097152";"2017-01-04 16:34:40";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-08-11 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"380";"1120";"Y";"瀚海信息技术有限公司";"JUFF";"45";"2097152";"2097152";"2017-01-05 21:19:30";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-08-12 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"382";"1121";"Y";"拍档";"OJG4";"45";"2097152";"2097152";"2017-01-06 15:30:07";"2019-10-17 16:00:11";"T";"E";"0";"1";"2017-09-14 16:53:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"383";"1122";"Y";"BQC";"AMIH";"45";"2097152";"2097152";"2017-01-11 15:53:36";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-08-18 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"384";"1123";"Y";"BQC";"KLQY";"45";"2097152";"2097152";"2017-01-11 16:01:03";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-08-18 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"385";"1124";"Y";"BQC";"XC1T";"45";"2097152";"2097152";"2017-01-12 15:07:03";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-08-19 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"386";"1125";"Y";"北京展会那个";"B4U4";"45";"2097152";"2097152";"2017-01-12 16:23:46";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-08-19 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"387";"1126";"Y";"杭州莱准智能科技有限公司";"5XQS";"45";"2097152";"2097152";"2017-01-16 11:16:23";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-08-23 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"388";"1127";"Y";"bb";"9N4A";"1";"2097152";"2097152";"2017-01-16 15:08:27";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-09-06 16:00:18";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"389";"1128";"Y";"乌尔科技";"QV3C";"1";"2097152";"2097152";"2017-02-10 08:24:11";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-09-14 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"390";"1129";"Y";"中天瑞合";"CQ76";"45";"2097152";"2097152";"2017-02-10 12:09:32";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-09-14 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"391";"1130";"Y";"玩具反斗城（中国）商贸有限公司";"CPBD";"45";"2097152";"2097152";"2017-02-15 11:27:26";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-09-19 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"392";"1131";"Y";"XLT";"TNVP";"45";"2097152";"2097152";"2017-02-15 12:08:18";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-09-19 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"393";"1132";"Y";"XLT";"SFJM";"45";"2097152";"2097152";"2017-02-15 12:12:13";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-09-19 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"394";"1133";"Y";"上海缘锐实业有限公司";"2TDW";"45";"2097152";"2097152";"2017-02-18 18:45:56";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-09-22 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"395";"1134";"Y";"红豆集团";"WV5R";"45";"2097152";"2097152";"2017-02-21 13:41:27";"2019-10-17 16:00:11";"T";"E";"0";"0";"2018-09-26 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"396";"1135";"Y";"text";"VJIP";"1";"104857600";"103874534";"2017-02-22 20:37:19";"2019-10-17 16:00:11";"P";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"397";"1136";"Y";"将军山";"7LN4";"45";"2097152";"2097152";"2017-02-23 15:31:39";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-09-27 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"398";"1137";"Y";"北京志峰";"UYVA";"1";"2097152";"2097152";"2017-02-23 17:59:49";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-09-27 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"399";"1138";"Y";"kaitlynyop";"7O1H";"45";"2097152";"2097152";"2017-03-02 09:03:10";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-10-07 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"400";"1139";"Y";"上海响味餐饮管理有限公司";"3B5M";"45";"2097152";"2097152";"2017-03-02 13:15:58";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-09-06 16:00:18";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"401";"1140";"Y";"上海响味餐饮管理有限公司";"JRQA";"45";"2097152";"2097152";"2017-03-02 13:23:05";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-10-07 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"402";"1141";"Y";"格意";"OPGF";"45";"2097152";"2097152";"2017-03-02 16:02:28";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-09-06 16:00:18";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"403";"1142";"Y";"格意";"VTEA";"45";"104857600";"104801730";"2017-03-02 16:09:48";"2019-10-17 16:00:11";"P";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"404";"1143";"Y";"mooo";"GT2A";"218";"2097152";"2097152";"2017-03-02 19:43:28";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-10-07 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"405";"1144";"Y";"benq";"JBAF";"218";"2097152";"2097152";"2017-03-03 09:34:41";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-10-06 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"406";"1145";"Y";"BenQ";"CI3Y";"218";"2097152";"2097152";"2017-03-03 09:44:03";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-10-06 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"407";"1146";"Y";"BQC-Ellie";"XQCL";"45";"2097152";"2097152";"2017-03-03 10:03:59";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-10-06 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"408";"1147";"Y";"yoptest1";"D1IB";"45";"104857600";"104565032";"2017-03-03 10:35:40";"2019-10-17 16:00:11";"T";"E";"0";"0";"2018-10-19 09:20:52";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"409";"1148";"Y";"BenQ";"1BAH";"218";"104857600";"100004642";"2017-03-03 11:57:59";"2019-10-17 16:00:11";"P";"E";"0";"1";"2019-11-23 01:01:49";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"410";"1149";"Y";"BQT";"UKWE";"218";"2097152";"2097152";"2017-03-03 12:00:59";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-10-06 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"411";"1150";"Y";"Mooo company";"RSRE";"218";"2097152";"2097152";"2017-03-03 12:04:57";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-10-06 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"412";"1151";"Y";"纳年时空";"J0WL";"45";"2097152";"2097152";"2017-03-04 00:21:49";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-10-06 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"413";"1152";"Y";"红豆集团";"HT3I";"45";"2097152";"2097152";"2017-03-11 14:08:25";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-10-14 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"414";"1153";"Y";"beab";"GW6H";"206";"2097152";"2097152";"2017-03-13 13:33:54";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-10-16 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"415";"1154";"Y";"chuanhai ";"VSA9";"45";"2097152";"2097152";"2017-03-14 09:54:17";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-09-17 16:00:18";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"416";"1155";"Y";"chuanhai";"T2NJ";"45";"2097152";"2097152";"2017-03-14 11:12:11";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-10-17 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"417";"1156";"Y";"XLT";"PFGN";"45";"2097152";"2097152";"2017-03-20 13:03:10";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-10-23 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"418";"1157";"Y";"123";"NMPK";"45";"2097152";"2097152";"2017-03-29 09:27:51";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-10-02 16:00:16";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"419";"1158";"Y";"黑龙江东奥龙";"L3HF";"45";"2097152";"2097152";"2017-03-29 12:06:53";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-11-20 13:42:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"420";"1159";"Y";"拍档";"R3IL";"45";"2097152";"2097152";"2017-04-07 16:35:01";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-10-11 16:00:18";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"421";"1160";"Y";"拍档";"UPNN";"45";"2097152";"2097152";"2017-04-07 17:01:42";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-11-10 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"422";"1161";"Y";"beijingzhongtain";"GFGX";"45";"2097152";"2097152";"2017-04-10 15:46:18";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-11-13 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"423";"1162";"Y";"Benq";"OQHJ";"45";"2097152";"2097152";"2017-04-12 16:07:53";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-10-16 16:00:18";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"424";"1163";"Y";"benq";"HTFJ";"45";"2097152";"2097152";"2017-04-12 16:10:23";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-11-15 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"425";"1164";"Y";"沈阳盛京文化商业广场有限公司";"NJC3";"45";"2097152";"2097152";"2017-04-17 10:14:47";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-12-20 18:38:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"426";"1165";"Y";"Toysrus";"4GSR";"45";"104857600";"104665981";"2017-04-19 15:12:26";"2019-10-17 16:00:11";"P";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"427";"1166";"Y";"BenQ";"MU8Z";"45";"2097152";"2097152";"2017-04-23 17:23:51";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-11-26 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"428";"1167";"Y";"广州市和进源";"FJWW";"45";"2097152";"2097152";"2017-04-24 11:55:39";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-11-27 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"429";"1168";"Y";"河南省新时代电子信息技术有限公司";"NCJP";"45";"2097152";"2097152";"2017-04-25 13:47:32";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-11-28 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"430";"1169";"Y";"永辉超级物种";"CMOR";"45";"2097152";"2097152";"2017-04-28 16:26:49";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-12-01 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"431";"1170";"Y";"永辉超级物种";"7TA7";"45";"2097152";"2097152";"2017-04-28 16:29:43";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-12-01 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"432";"1171";"Y";"广州市和进源";"8L5C";"45";"2097152";"2097152";"2017-04-28 17:32:33";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-12-01 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"433";"1172";"Y";"test";"AHTW";"45";"2097152";"2097152";"2017-05-09 09:02:04";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-11-12 16:00:24";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"434";"1173";"Y";"test";"K9TW";"45";"2097152";"2097152";"2017-05-09 09:04:15";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-12-12 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"435";"1174";"Y";"benq";"OQEB";"45";"2097152";"2097152";"2017-05-18 15:29:08";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-12-21 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"436";"1175";"Y";"南京极客网咖";"NMPV";"45";"104857600";"104838096";"2017-06-06 20:59:00";"2019-10-17 16:00:11";"P";"E";"0";"0";"2020-01-15 03:12:33";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"437";"1176";"Y";"BENQ";"JDAE";"45";"104857600";"104837571";"2017-06-07 15:55:30";"2019-10-17 16:00:11";"P";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"438";"1177";"Y";"Mooo company";"HVRX";"218";"2097152";"2097152";"2017-06-07 16:55:48";"2019-10-17 16:00:11";"T";"E";"0";"0";"2018-01-10 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"439";"1178";"Y";"BenQ";"AZBH";"218";"2097152";"2097152";"2017-06-08 08:31:44";"2019-10-17 16:00:11";"T";"E";"0";"1";"2018-01-11 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"440";"1179";"Y";"admintest";"LDEX";"218";"2097152";"2097152";"2017-06-08 08:38:08";"2019-10-17 16:00:11";"T";"E";"0";"0";"2018-01-11 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"441";"1180";"Y";"Bneq";"HYYF";"53";"2097152";"2097152";"2017-06-08 08:43:51";"2019-10-17 16:00:11";"T";"E";"0";"0";"2018-01-11 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"442";"1181";"Y";"qq";"RINX";"45";"2097152";"2097152";"2017-06-08 10:47:36";"2019-10-17 16:00:11";"T";"E";"0";"1";"2018-01-11 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"443";"1182";"Y";"Qisda";"60QJ";"218";"2097152";"2097152";"2017-06-08 11:14:56";"2019-10-17 16:00:11";"T";"E";"0";"0";"2018-01-11 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"444";"1183";"Y";"pp";"JG83";"218";"104857600";"104629811";"2017-06-08 11:44:05";"2019-10-17 16:00:11";"P";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"445";"1184";"Y";"qq";"IMGT";"45";"2097152";"2097152";"2017-06-08 11:52:37";"2019-10-17 16:00:11";"T";"E";"0";"0";"2018-01-11 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
